Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,YearÊ,Reference,DOI,StudyID,1000,Unnamed: 30,Unnamed: 31,NormalizedAge
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z59,190,12,,38.013,0.059,1.55,,,,38.013,1.552100597,,0.72,5.39,0.37,14.75,0.83,830.3,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.19984567901234576
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z14,190,12,,38.066,0.038,1.0,,,,38.066,0.998266169,,0.53,16.82,0.55,30.48,2.72,2717.1,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.21006944444444536
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z47,190,12,,38.146,0.031,0.81,,,,38.146,0.812667121,,0.66,9.36,0.22,41.62,1.46,1458.19,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.22550154320987711
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z26,190,12,,38.17,0.031,0.81,,,,38.17,0.812156144,,0.64,13.99,0.35,39.64,2.19,2190.88,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.23013117283950693
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z04,190,12,,38.221,0.066,1.73,,,,38.221,1.726799403,,0.61,3.27,0.26,12.51,0.52,515.55,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.23996913580246887
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z66,190,12,,38.335,0.029,0.76,,,,38.335,0.756488848,,0.4,11.42,0.28,41.22,1.9,1898.28,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.26195987654321046
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z25,190,12,,38.467,0.063,1.64,,,,38.467,1.637767437,,0.75,2.66,0.19,13.88,0.4,402.01,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.287422839506173
Fortuna,SanLorenzo,FT2045,Porphyry,Granodiorite,FT2045_z45,190,12,,38.777,0.041,1.06,,,,38.777,1.057327797,,0.45,5.4,0.24,22.92,0.88,876.42,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.3472222222222227
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z96,190,12,,38.852,0.024,0.62,,,,38.852,0.617728817,,0.54,54.8,0.19,282.81,8.66,8663.23,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.3616898148148145
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z72,190,12,,39.118,0.031,0.79,,,,39.118,0.792474053,,0.68,13.41,0.3,44.88,2.03,2030.08,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.4130015432098772
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z85,190,12,,39.131,0.034,0.87,,,,39.131,0.868876338,,0.66,3.02,0.08,35.49,0.46,457.8,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.4155092592592596
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z88,190,12,,39.16,0.028,0.72,,,,39.16,0.715015322,,0.62,10.52,0.19,55.49,1.61,1612.39,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.421103395061728
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z76,190,12,,39.165,0.061,1.56,,,,39.165,1.557513086,,0.71,6.03,0.42,14.46,0.9,904.88,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.422067901234568
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z80,190,12,,39.186,0.088,2.25,,,,39.186,2.245699995,,0.6,1.45,0.15,9.42,0.22,223.0,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.42611882716049404
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z65,190,12,,39.202,0.028,0.71,,,,39.202,0.714249273,,0.71,11.15,0.14,79.39,1.67,1668.9,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.42920524691358014
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z70,190,12,,39.387,0.024,0.61,,,,39.387,0.609338106,,0.5,22.49,0.06,387.19,3.54,3544.48,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.4648919753086423
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z152,190,12,,39.447,0.043,1.09,,,,39.447,1.090070221,,0.77,16.96,0.57,29.69,2.49,2487.6,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.47646604938271675
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z149,190,12,,39.635,0.027,0.68,,,,39.635,0.681216097,,0.6,28.81,0.34,85.29,4.39,4388.34,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.5127314814814813
Fortuna,SanLorenzo,FT2038,Porphyry,Granodiorite,FT2038_z155,190,12,,39.658,0.075,1.89,,,,39.658,1.891169499,,0.64,23.27,0.32,72.63,3.5,3504.99,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.5171682098765437
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z23,190,12,,7.437,0.011,1.48,,,,7.437,1.479091031,,0.35,4.0,0.87,4.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z18,190,12,,7.449,0.004,0.54,,,,7.449,0.53698483,,0.19,7.1,0.67,10.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.007009345794392275
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z25,190,12,,7.452,0.008,1.07,,,,7.452,1.073537305,,0.38,13.75,1.58,8.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.008761682242990473
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z16,190,12,,7.464,0.005,0.67,,,,7.464,0.669882101,,0.3,9.01,1.17,7.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.015771028037383266
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z17,190,12,,7.501,0.014,1.87,,,,7.501,1.866417811,,0.27,4.16,1.89,2.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.03738317757009352
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z21,190,12,,7.501,0.006,0.8,,,,7.501,0.799893348,,0.16,5.82,0.6,9.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.03738317757009352
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z12,190,12,,7.504,0.006,0.8,,,,7.504,0.799573561,,0.26,5.49,0.98,5.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0391355140186912
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z8,190,12,,7.504,0.008,1.07,,,,7.504,1.066098081,,0.21,8.12,2.32,3.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0391355140186912
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z14,190,12,,7.51,0.005,0.67,,,,7.51,0.665778961,,0.17,32.72,2.66,12.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.04264018691588759
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z22,190,12,,7.511,0.004,0.53,,,,7.511,0.532552257,,0.29,16.92,0.94,18.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.043224299065420496
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z26,190,12,,7.522,0.012,1.6,,,,7.522,1.595320394,,0.32,10.37,1.44,7.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.049649532710280386
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z10,190,12,,7.525,0.007,0.93,,,,7.525,0.930232558,,0.29,5.34,0.97,5.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.05140186915887859
Capanne,SanMartinoporphyry,MB11-14,Plutonic,Granite,z24,190,12,,7.541,0.006,0.8,,,,7.541,0.795650444,,0.31,10.27,0.87,11.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.060747663551401966
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z7,190,12,,7.007,0.008,1.14,,,,7.007,1.141715427,,0.38,15.74,1.83,8.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z17,190,12,,7.009,0.005,0.71,,,,7.009,0.713368526,,0.19,9.41,0.52,18.1,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.00034885749171475105
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z2,190,12,,7.022,0.018,2.56,,,,7.022,2.563372259,,0.16,2.43,1.87,1.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.002616431187859858
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z10,190,12,,7.035,0.006,0.85,,,,7.035,0.852878465,,0.22,5.15,0.83,6.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0048840048840049655
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z25,190,12,,7.042,0.018,2.56,,,,7.042,2.556092019,,0.14,1.76,1.17,1.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.006105006105006129
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z5,190,12,,7.07,0.012,1.7,,,,7.07,1.697312588,,0.14,2.19,0.95,2.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.010989010989011094
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z26,190,12,,7.072,0.004,0.57,,,,7.072,0.56561086,,0.09,12.16,0.95,12.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.011337868480725691
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z21,190,12,,7.099,0.006,0.85,,,,7.099,0.845189463,,0.1,19.89,1.13,17.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.01604744461887328
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z8,190,12,,7.11,0.005,0.7,,,,7.11,0.70323488,,0.27,11.39,1.7,6.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.01796616082330379
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z3,190,12,,7.143,0.006,0.84,,,,7.143,0.8399832,,0.22,15.36,1.67,9.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.02372230943659517
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z12,190,12,,7.156,0.005,0.7,,,,7.156,0.698714366,,0.14,19.09,0.63,30.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.025989883132740275
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z2,190,12,,7.16,0.007,0.98,,,,7.16,0.977653631,,0.25,15.47,1.82,8.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.026687598116169622
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z8,190,12,,7.171,0.005,0.7,,,,7.171,0.697252824,,0.19,64.78,2.05,31.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.028606314320600134
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z17,190,12,,7.174,0.004,0.56,,,,7.174,0.557568999,,0.15,12.46,0.76,16.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.029129600558172108
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z11,190,12,,7.192,0.007,0.97,,,,7.192,0.973303671,,0.19,3.81,0.81,4.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.03226931798360378
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z10,190,12,,7.204,0.004,0.56,,,,7.204,0.555247085,,0.2,8.0,0.58,13.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.034362462933891516
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z9,190,12,,7.204,0.005,0.69,,,,7.204,0.694058856,,0.23,33.65,1.79,18.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.034362462933891516
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z16,190,12,,7.205,0.005,0.69,,,,7.205,0.693962526,,0.18,18.48,0.77,24.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.03453689167974889
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z22,190,12,,7.23,0.004,0.55,,,,7.23,0.553250346,,0.14,14.4,0.9,16.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.03889761032618188
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z24,190,12,,7.247,0.004,0.55,,,,7.247,0.551952532,,0.18,13.01,0.91,14.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.04186289900575618
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z14,190,12,,7.266,0.005,0.69,,,,7.266,0.688136526,,0.13,13.84,0.8,17.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.04517704517704523
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z23,190,12,,7.27,0.004,0.55,,,,7.27,0.550206327,,0.16,4.87,0.58,8.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.045874760160474426
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z5,190,12,,7.311,0.005,0.68,,,,7.311,0.683900971,,0.16,49.64,2.52,19.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0530263387406245
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z20,190,12,,7.314,0.006,0.82,,,,7.314,0.820344545,,0.18,27.28,1.1,24.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.053549624978196465
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z4,190,12,,7.328,0.004,0.55,,,,7.328,0.545851528,,0.16,21.23,0.87,24.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.055991627420198954
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z7,190,12,,7.335,0.008,1.09,,,,7.335,1.090661213,,0.16,81.34,2.45,33.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.057212628641200115
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z1,190,12,,7.338,0.013,1.77,,,,7.338,1.771599891,,0.2,4.63,2.57,1.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.05773591487877209
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z4,190,12,,7.35,0.005,0.68,,,,7.35,0.680272109,,0.16,23.52,1.68,14.0,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.05982905982905982
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z19,190,12,,7.378,0.008,1.08,,,,7.378,1.08430469,,0.19,12.63,1.73,7.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.06471306471306479
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z13,190,12,,7.387,0.008,1.08,,,,7.387,1.08298362,,0.13,11.16,3.6,3.1,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.06628292342578054
Capanne,SanPierogranite,MB11-2,Plutonic,Granite,z13,190,12,,7.411,0.005,0.67,,,,7.411,0.674672784,,0.13,8.7,0.47,18.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.07046921332635617
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z16,190,12,,7.473,0.005,0.67,,,,7.473,0.669075338,,0.24,9.3,0.56,16.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.08128379556950988
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z14,190,12,,7.518,0.01,1.33,,,,7.518,1.330140995,,0.28,3.81,0.81,4.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.08913308913308915
Capanne,SanPierogranite,MB11-1,Plutonic,Granite,z15,190,12,,7.538,0.005,0.66,,,,7.538,0.663305917,,0.27,12.1,0.63,19.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.09262166405023557
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z19,210,12,,29.159,0.037,1.27,,,,29.159,1.268904969,,0.56,2.41,0.28,8.63,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.3903677758318737
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z1,210,12,,29.207,0.022,0.75,,,,29.207,0.753244085,,0.59,9.66,0.37,26.41,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.3945709281961471
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z3,210,12,,29.214,0.019,0.65,,,,29.214,0.650373109,,0.52,10.07,0.49,20.65,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.3951838879159367
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z16,210,12,,29.293,0.06,2.05,,,,29.293,2.048270918,,0.57,3.42,0.81,4.21,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.40210157618213643
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z11,210,12,,29.353,0.155,5.28,,,,29.353,5.28055054,,0.57,3.68,2.38,1.55,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.40735551663747815
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z17,210,12,,29.365,0.089,3.03,,,,29.365,3.030819002,,0.59,1.09,0.37,2.92,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.40840630472854617
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z14,210,12,,29.389,0.06,2.04,,,,29.389,2.041580183,,0.57,4.11,0.92,4.45,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.41050788091068285
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z18,210,12,,29.395,0.102,3.47,,,,29.395,3.469977887,,0.62,1.26,0.56,2.27,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.411033274956217
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z10,210,12,,29.562,0.155,5.24,,,,29.562,5.243217644,,0.44,2.87,1.91,1.5,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.42565674255691766
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z2,210,12,,29.563,0.055,1.86,,,,29.563,1.86043365,,0.48,5.02,0.49,10.18,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.42574430823117315
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z13,210,12,,29.586,0.116,3.92,,,,29.586,3.920773339,,0.57,2.18,1.04,2.09,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.42775831873905407
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z15,210,12,,29.589,0.077,2.6,,,,29.589,2.602318429,,0.51,2.98,0.89,3.35,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.4280210157618211
Rogozna,Sanacporphyry,SVIN2,Porphyry,Quartzlatite,SVIN2_Z12,210,12,,29.606,0.133,4.49,,,,29.606,4.492332635,,0.63,1.67,0.9,1.87,,,UG,2023,Gaynor et al. (2023),https://doi.org/10.1016/j.oregeorev.2023.105775,22.0, ,,,0.42950963222416816
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z11,190,12,,7.323,0.019,2.59,,,,7.323,2.594565069,,0.21,8.85,5.9,1.5,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.0
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z9,190,12,,7.361,0.014,1.9,,,,7.361,1.901915501,,0.17,2.57,1.43,1.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.06909090909090797
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z2,190,12,,7.376,0.013,1.76,,,,7.376,1.762472885,,0.16,3.67,2.04,1.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.09636363636363628
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z7,190,12,,7.378,0.005,0.68,,,,7.378,0.677690431,,0.13,6.34,0.99,6.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.09999999999999952
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z15,190,12,,7.392,0.016,2.16,,,,7.392,2.164502165,,0.16,4.89,3.49,1.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.1254545454545454
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z13,190,12,,7.401,0.012,1.62,,,,7.401,1.621402513,,0.14,6.63,3.49,1.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.1418181818181808
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z7_2,190,12,,7.402,0.006,0.81,,,,7.402,0.810591732,,0.18,9.16,1.16,7.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.1436363636363632
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z23,190,12,,7.437,0.01,1.34,,,,7.437,1.34462821,,0.28,8.02,2.97,2.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.2072727272727271
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z3,190,12,,7.438,0.009,1.21,,,,7.438,1.210002689,,0.16,11.65,3.64,3.2,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.20909090909090794
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z11_2,190,12,,7.463,0.01,1.34,,,,7.463,1.339943722,,0.16,8.76,3.65,2.4,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.254545454545454
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z22,190,12,,7.466,0.007,0.94,,,,7.466,0.937583713,,0.25,11.91,2.09,5.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.25999999999999973
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z6,190,12,,7.473,0.007,0.94,,,,7.473,0.936705473,,0.12,4.6,1.21,3.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.2727272727272718
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z18,190,12,,7.484,0.005,0.67,,,,7.484,0.668091929,,0.16,19.04,2.41,7.9,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.29272727272727206
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z19,190,12,,7.495,0.01,1.33,,,,7.495,1.334222815,,0.07,14.67,2.62,5.6,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3127272727272723
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z4,190,12,,7.507,0.004,0.53,,,,7.507,0.53283602,,0.14,18.73,1.75,10.7,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3345454545454533
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z21,190,12,,7.521,0.005,0.66,,,,7.521,0.664805212,,0.24,15.4,1.75,8.8,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.3599999999999992
Capanne,Sant'AndreaGranite,MB11-6,Plutonic,Granite,z16,190,12,,7.551,0.019,2.52,,,,7.551,2.516223017,,0.23,4.84,3.72,1.3,,,PU,2015,Barboni et al. (2015),https://doi.org/10.1016/j.epsl.2015.09.043,25.0, ,,,0.4145454545454542
